X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26
70,80,93,106,119,139,150,162,174,182,90,81,78,80,85,86,81,79,81,89,,67,76.5714285714,89.0142857143,101.4571428571,113.9,133.0428571429,143.5714285714,155.0571428571,166.5428571429,174.2,84,75.6,72.8,74.6666666667,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,83.0666666667
71,80,93,107,120,138,150,162,174,182,91,82,79,81,86,86,81,79,82,91,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,75.6923076923,72.9230769231,74.7692307692,79.3846153846,79.3846153846,74.7692307692,72.9230769231,75.6923076923,84
71,80,93,107,119,139,151,163,174,182,89,81,78,81,86,85,81,79,82,90,,67,75.4929577465,87.7605633803,100.9718309859,112.2957746479,131.1690140845,142.4929577465,153.8169014085,164.1971830986,171.7464788732,84,76.4494382022,73.6179775281,76.4494382022,81.1685393258,80.2247191011,76.4494382022,74.5617977528,77.393258427,84.9438202247
71,80,94,107,120,138,150,162,174,182,90,82,79,81,85,85,81,79,82,90,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,76.5333333333,73.7333333333,75.6,79.3333333333,79.3333333333,75.6,73.7333333333,76.5333333333,84
71,80,94,107,120,138,150,162,174,182,90,81,79,81,86,86,81,79,82,90,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,75.6,73.7333333333,75.6,80.2666666667,80.2666666667,75.6,73.7333333333,76.5333333333,84
72,81,94,108,121,138,150,162,174,181,90,82,79,81,86,86,81,80,82,91,,67,75.375,87.4722222222,100.5,112.5972222222,128.4166666667,139.5833333333,150.75,161.9166666667,168.4305555556,84,76.5333333333,73.7333333333,75.6,80.2666666667,80.2666666667,75.6,74.6666666667,76.5333333333,84.9333333333
73,82,95,108,120,138,149,161,173,180,89,81,79,81,85,85,81,80,82,90,,67,75.2602739726,87.1917808219,99.1232876712,110.1369863014,126.6575342466,136.7534246575,147.7671232877,158.7808219178,165.2054794521,84,76.4494382022,74.5617977528,76.4494382022,80.2247191011,80.2247191011,76.4494382022,75.5056179775,77.393258427,84.9438202247
73,82,95,108,121,138,149,162,173,181,90,82,79,81,85,86,81,79,82,91,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,126.6575342466,136.7534246575,148.6849315069,158.7808219178,166.1232876712,84,76.5333333333,73.7333333333,75.6,79.3333333333,80.2666666667,75.6,73.7333333333,76.5333333333,84.9333333333
73,82,94,108,120,138,150,162,174,181,89,81,79,81,85,85,81,79,82,90,,67,75.2602739726,86.2739726027,99.1232876712,110.1369863014,126.6575342466,137.6712328767,148.6849315069,159.698630137,166.1232876712,84,76.4494382022,74.5617977528,76.4494382022,80.2247191011,80.2247191011,76.4494382022,74.5617977528,77.393258427,84.9438202247
73,82,95,108,120,138,150,161,173,180,89,81,79,80,85,85,81,79,82,90,,67,75.2602739726,87.1917808219,99.1232876712,110.1369863014,126.6575342466,137.6712328767,147.7671232877,158.7808219178,165.2054794521,84,76.4494382022,74.5617977528,75.5056179775,80.2247191011,80.2247191011,76.4494382022,74.5617977528,77.393258427,84.9438202247
72,81,94,108,120,138,150,162,174,181,90,81,78,80,85,85,81,79,82,91,,67,75.375,87.4722222222,100.5,111.6666666667,128.4166666667,139.5833333333,150.75,161.9166666667,168.4305555556,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,75.6,73.7333333333,76.5333333333,84.9333333333
71,81,94,107,120,139,151,163,175,183,89,81,78,80,85,85,80,78,81,89,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
71,81,94,107,120,139,150,163,174,182,89,81,79,80,85,85,80,79,81,89,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,131.1690140845,141.5492957746,153.8169014085,164.1971830986,171.7464788732,84,76.4494382022,74.5617977528,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84
71,80,94,107,120,138,150,163,175,183,89,80,78,80,85,85,80,79,81,90,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84.9438202247
71,80,93,107,120,138,150,162,175,183,90,81,78,80,85,85,80,79,81,89,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,165.1408450704,172.6901408451,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,73.7333333333,75.6,83.0666666667
70,79,93,107,120,138,150,163,175,183,90,80,78,80,85,85,80,78,81,89,,67,75.6142857143,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,175.1571428571,84,74.6666666667,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,72.8,75.6,83.0666666667
70,80,93,107,120,138,150,163,175,184,89,80,78,80,85,85,80,79,81,89,,67,76.5714285714,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84
70,79,93,107,120,137,150,163,175,183,90,80,78,80,85,85,80,79,81,90,,67,75.6142857143,89.0142857143,102.4142857143,114.8571428571,131.1285714286,143.5714285714,156.0142857143,167.5,175.1571428571,84,74.6666666667,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,73.7333333333,75.6,84
70,79,93,107,120,138,150,163,175,184,89,80,78,80,85,85,80,79,81,89,,67,75.6142857143,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84
70,80,93,107,120,138,150,163,176,184,90,81,78,80,85,85,80,78,81,90,,67,76.5714285714,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,168.4571428571,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,72.8,75.6,84
70,79,93,107,120,138,150,163,175,184,89,80,78,80,85,86,80,78,81,90,,67,75.6142857143,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,81.1685393258,75.5056179775,73.6179775281,76.4494382022,84.9438202247
71,80,93,107,120,138,150,163,175,183,89,80,78,80,85,86,81,79,81,89,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,81.1685393258,76.4494382022,74.5617977528,76.4494382022,84
71,80,93,106,120,138,150,163,175,183,90,81,78,80,85,85,80,79,81,90,,67,75.4929577465,87.7605633803,100.0281690141,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,73.7333333333,75.6,84
70,80,93,107,120,138,150,163,175,183,90,81,78,80,85,85,81,79,81,90,,67,76.5714285714,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,175.1571428571,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,75.6,73.7333333333,75.6,84
70,79,93,107,120,138,150,163,175,184,91,81,78,80,85,85,80,78,81,90,,67,75.6142857143,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,74.7692307692,72,73.8461538462,78.4615384615,78.4615384615,73.8461538462,72,74.7692307692,83.0769230769
71,80,93,107,120,138,150,163,176,184,90,80,78,80,85,85,80,78,81,90,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,166.0845070423,173.6338028169,84,74.6666666667,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,72.8,75.6,84
70,79,93,106,120,137,150,163,175,184,90,81,78,80,85,85,80,79,81,90,,67,75.6142857143,89.0142857143,101.4571428571,114.8571428571,131.1285714286,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,73.7333333333,75.6,84
70,79,93,107,120,138,150,163,175,184,89,80,78,80,85,85,80,78,81,89,,67,75.6142857143,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
71,80,93,107,120,138,150,163,175,183,89,81,78,80,85,85,80,79,81,89,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84
70,79,93,106,119,138,150,163,175,184,90,81,78,80,85,85,80,79,81,90,,67,75.6142857143,89.0142857143,101.4571428571,113.9,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,73.7333333333,75.6,84
71,80,93,106,119,138,150,162,174,182,89,80,78,80,85,85,80,79,81,89,,67,75.4929577465,87.7605633803,100.0281690141,112.2957746479,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84
71,80,93,106,119,138,150,162,174,182,89,81,78,80,85,85,80,79,81,89,,67,75.4929577465,87.7605633803,100.0281690141,112.2957746479,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84
71,79,92,106,119,138,150,162,174,181,90,81,78,80,85,85,81,79,81,90,,67,74.5492957746,86.8169014085,100.0281690141,112.2957746479,130.2253521127,141.5492957746,152.8732394366,164.1971830986,170.8028169014,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,75.6,73.7333333333,75.6,84
71,81,94,107,120,138,150,162,174,182,89,81,78,80,85,85,80,78,81,90,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84.9438202247
70,79,93,106,120,138,150,162,174,182,90,81,78,80,85,85,80,79,82,90,,67,75.6142857143,89.0142857143,101.4571428571,114.8571428571,132.0857142857,143.5714285714,155.0571428571,166.5428571429,174.2,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,73.7333333333,76.5333333333,84
70,80,93,107,120,138,150,162,174,182,89,81,78,80,85,85,80,79,81,89,,67,76.5714285714,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,155.0571428571,166.5428571429,174.2,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84
71,80,93,107,120,138,150,162,174,181,89,81,78,80,85,85,80,79,82,91,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,164.1971830986,170.8028169014,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,77.393258427,85.8876404494
71,80,93,106,119,138,150,162,174,182,89,81,78,80,85,85,80,79,81,90,,67,75.4929577465,87.7605633803,100.0281690141,112.2957746479,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84.9438202247
72,81,93,107,120,138,150,162,174,182,90,81,78,81,85,85,80,78,81,90,,67,75.375,86.5416666667,99.5694444444,111.6666666667,128.4166666667,139.5833333333,150.75,161.9166666667,169.3611111111,84,75.6,72.8,75.6,79.3333333333,79.3333333333,74.6666666667,72.8,75.6,84
71,80,93,107,120,138,150,163,174,182,89,81,78,81,85,85,81,79,81,89,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,164.1971830986,171.7464788732,84,76.4494382022,73.6179775281,76.4494382022,80.2247191011,80.2247191011,76.4494382022,74.5617977528,76.4494382022,84
72,81,94,107,120,138,150,162,174,181,89,81,78,80,85,85,80,79,82,90,,67,75.375,87.4722222222,99.5694444444,111.6666666667,128.4166666667,139.5833333333,150.75,161.9166666667,168.4305555556,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,77.393258427,84.9438202247
73,82,94,108,120,138,150,162,174,182,89,81,78,80,85,85,80,79,81,90,,67,75.2602739726,86.2739726027,99.1232876712,110.1369863014,126.6575342466,137.6712328767,148.6849315069,159.698630137,167.0410958904,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84.9438202247
71,80,94,107,120,138,150,162,175,183,90,81,78,80,85,86,81,79,82,91,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,165.1408450704,172.6901408451,84,75.6,72.8,74.6666666667,79.3333333333,80.2666666667,75.6,73.7333333333,76.5333333333,84.9333333333
71,81,94,107,120,138,150,162,174,182,88,80,78,80,85,85,80,78,81,89,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,76.3636363636,74.4545454545,76.3636363636,81.1363636364,81.1363636364,76.3636363636,74.4545454545,77.3181818182,84.9545454545
71,80,94,107,120,138,150,162,174,182,89,81,78,80,85,85,81,79,81,89,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,76.4494382022,74.5617977528,76.4494382022,84
71,80,93,107,119,138,150,162,174,182,89,81,78,80,85,85,80,78,81,89,,67,75.4929577465,87.7605633803,100.9718309859,112.2957746479,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
71,80,94,107,120,138,150,162,174,182,89,81,78,80,85,85,80,79,81,89,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84
71,80,93,107,120,138,150,163,174,182,89,80,78,80,85,85,80,78,81,89,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,164.1971830986,171.7464788732,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
71,80,94,107,120,139,151,163,175,184,89,80,78,80,85,85,80,78,81,89,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,173.6338028169,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
70,80,93,107,120,138,150,163,175,184,89,81,78,80,85,85,80,78,81,90,,67,76.5714285714,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84.9438202247
70,80,93,107,120,138,151,163,175,184,90,81,78,80,85,85,80,78,81,90,,67,76.5714285714,89.0142857143,102.4142857143,114.8571428571,132.0857142857,144.5285714286,156.0142857143,167.5,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,72.8,75.6,84
70,80,94,107,120,138,151,163,175,184,89,80,78,80,85,85,80,78,81,89,,67,76.5714285714,89.9714285714,102.4142857143,114.8571428571,132.0857142857,144.5285714286,156.0142857143,167.5,176.1142857143,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
70,80,93,107,120,138,150,163,175,183,89,81,78,80,85,85,80,79,81,89,,67,76.5714285714,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,175.1571428571,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84
71,81,94,108,120,138,150,163,175,183,89,80,78,80,85,85,80,79,81,89,,67,76.4366197183,88.7042253521,101.9154929577,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84
71,80,94,107,120,138,150,163,175,183,89,80,78,80,85,85,80,78,81,89,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
70,80,94,107,120,138,150,163,175,184,89,80,78,80,85,85,80,78,81,89,,67,76.5714285714,89.9714285714,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
71,80,94,107,120,138,150,163,175,184,88,80,78,80,85,85,80,79,81,89,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,173.6338028169,84,76.3636363636,74.4545454545,76.3636363636,81.1363636364,81.1363636364,76.3636363636,75.4090909091,77.3181818182,84.9545454545
71,80,94,107,120,138,150,163,175,184,89,80,78,80,85,85,80,78,81,89,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,173.6338028169,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
70,80,93,107,120,138,151,163,175,184,89,80,78,80,85,85,80,78,81,89,,67,76.5714285714,89.0142857143,102.4142857143,114.8571428571,132.0857142857,144.5285714286,156.0142857143,167.5,176.1142857143,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
70,79,93,107,120,138,150,163,175,184,90,81,78,80,85,85,80,79,81,90,,67,75.6142857143,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,73.7333333333,75.6,84
70,80,94,107,121,138,150,163,175,184,89,80,78,80,85,85,80,78,80,89,,67,76.5714285714,89.9714285714,102.4142857143,115.8142857143,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,75.5056179775,84
71,80,94,107,120,138,151,163,175,183,89,80,78,80,85,85,80,78,81,89,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
72,81,94,107,120,138,150,163,175,183,89,81,78,80,85,85,80,79,81,90,,67,75.375,87.4722222222,99.5694444444,111.6666666667,128.4166666667,139.5833333333,151.6805555556,162.8472222222,170.2916666667,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84.9438202247
72,81,94,107,120,139,150,162,174,182,89,80,78,80,85,85,80,78,80,89,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,139.5833333333,150.75,161.9166666667,169.3611111111,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,75.5056179775,84
71,80,94,107,120,139,150,162,174,182,89,80,78,80,85,85,80,78,81,89,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,131.1690140845,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
72,81,94,108,121,138,150,163,175,182,89,81,78,80,85,85,80,78,81,90,,67,75.375,87.4722222222,100.5,112.5972222222,128.4166666667,139.5833333333,151.6805555556,162.8472222222,169.3611111111,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84.9438202247
71,80,94,107,120,139,151,163,175,182,89,80,78,80,85,85,80,78,81,90,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,171.7464788732,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84.9438202247
73,82,95,108,121,139,151,163,174,181,89,81,78,80,85,85,80,79,81,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,149.602739726,159.698630137,166.1232876712,84,76.4494382022,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84.9438202247
73,82,95,108,120,139,151,163,174,182,89,80,78,80,85,85,80,78,81,89,,67,75.2602739726,87.1917808219,99.1232876712,110.1369863014,127.5753424658,138.5890410959,149.602739726,159.698630137,167.0410958904,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
71,80,94,107,121,139,151,163,175,183,89,80,78,80,85,85,80,78,81,91,,67,75.4929577465,88.7042253521,100.9718309859,114.1830985916,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,85.8876404494
72,81,94,108,121,139,150,163,174,182,90,81,78,80,85,85,80,79,81,91,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,139.5833333333,151.6805555556,161.9166666667,169.3611111111,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,73.7333333333,75.6,84.9333333333
72,81,94,108,121,140,151,163,175,182,89,80,77,80,85,85,80,78,81,90,,67,75.375,87.4722222222,100.5,112.5972222222,130.2777777778,140.5138888889,151.6805555556,162.8472222222,169.3611111111,84,75.5056179775,72.6741573034,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84.9438202247
73,82,95,108,121,140,151,163,175,182,89,80,78,80,85,85,80,78,81,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,128.4931506849,138.5890410959,149.602739726,160.6164383562,167.0410958904,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84.9438202247
73,82,95,108,121,139,151,163,175,182,88,80,77,80,85,85,80,78,81,89,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,149.602739726,160.6164383562,167.0410958904,84,76.3636363636,73.5,76.3636363636,81.1363636364,81.1363636364,76.3636363636,74.4545454545,77.3181818182,84.9545454545
72,81,94,108,121,139,151,163,175,182,89,80,78,80,85,85,80,79,82,91,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,169.3611111111,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,75.5056179775,74.5617977528,77.393258427,85.8876404494
73,81,95,108,121,139,151,163,175,182,90,81,78,80,85,85,80,79,81,90,,67,74.3424657534,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,149.602739726,160.6164383562,167.0410958904,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,73.7333333333,75.6,84
71,80,93,107,120,139,151,163,175,183,89,80,77,79,84,85,80,78,81,89,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.5056179775,72.6741573034,74.5617977528,79.2808988764,80.2247191011,75.5056179775,73.6179775281,76.4494382022,84
72,81,94,107,120,140,151,163,175,183,88,80,78,80,84,85,80,78,81,89,,67,75.375,87.4722222222,99.5694444444,111.6666666667,130.2777777778,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,76.3636363636,74.4545454545,76.3636363636,80.1818181818,81.1363636364,76.3636363636,74.4545454545,77.3181818182,84.9545454545
72,81,94,108,120,140,152,164,176,183,88,79,77,80,84,84,80,78,80,89,,67,75.375,87.4722222222,100.5,111.6666666667,130.2777777778,141.4444444444,152.6111111111,163.7777777778,170.2916666667,84,75.4090909091,73.5,76.3636363636,80.1818181818,80.1818181818,76.3636363636,74.4545454545,76.3636363636,84.9545454545
72,81,94,107,120,139,151,164,176,183,88,79,77,80,84,85,80,78,80,89,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,140.5138888889,152.6111111111,163.7777777778,170.2916666667,84,75.4090909091,73.5,76.3636363636,80.1818181818,81.1363636364,76.3636363636,74.4545454545,76.3636363636,84.9545454545
71,80,94,107,121,139,151,164,176,184,89,80,77,79,84,84,79,78,80,89,,67,75.4929577465,88.7042253521,100.9718309859,114.1830985916,131.1690140845,142.4929577465,154.7605633803,166.0845070423,173.6338028169,84,75.5056179775,72.6741573034,74.5617977528,79.2808988764,79.2808988764,74.5617977528,73.6179775281,75.5056179775,84
71,81,94,107,120,139,151,164,176,184,88,79,77,79,84,84,79,77,80,89,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,154.7605633803,166.0845070423,173.6338028169,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,76.3636363636,84.9545454545
71,80,93,107,119,139,151,164,176,184,88,79,77,79,84,84,79,77,79,88,,67,75.4929577465,87.7605633803,100.9718309859,112.2957746479,131.1690140845,142.4929577465,154.7605633803,166.0845070423,173.6338028169,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84
71,80,93,107,119,139,151,163,175,183,88,79,77,79,84,84,79,77,79,88,,67,75.4929577465,87.7605633803,100.9718309859,112.2957746479,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84
