EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawOpen,LipsTogether,JawLeft,JawRight,JawFwd,LipsUpperUp_L,LipsUpperUp_R,LipsLowerDown_L,LipsLowerDown_R,LipsUpperClose,LipsLowerClose,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,MouthFrown_L,MouthFrown_R,MouthPress_L,MouthPress_R,LipsPucker,LipsFunnel,MouthLeft,MouthRight,ChinLowerRaise,ChinUpperRaise,Sneer_L,Sneer_R,Puff,CheekSquint_L,
0,0,0.299776,0.472134,0.00203736,0.00206191,0.565058,0,0.142386,0.230161,0,0.427825,0.00350398,0.00353368,0.871981,0.874273,0,0,0,0.0291772,0.0211334,0.194459,0,0.383179,0.0284804,0.0306155,0.000180904,0.000350063,0.00776046,0.114853,0.0820721,0.00443622,0.00402402,0.000231944,0,0,0.00442449,0,0.349578,0.14669,0.0242187,0.00426026,0.000428803,0.00177833,0.117655,0.191278,0.0171182,0.443592,0.0012629,0.00346037,
0,0,0.370509,0.502013,0.00359995,0.00364376,0.593708,0,0.100828,0.186955,0,0.456861,0.000169083,0.000170557,0.90365,0.928456,0,0,0,0.0390383,0.00769268,0.195352,0,0.38653,0.0569987,0.0596791,0.00388018,0.00737254,0.000696718,0.0970194,0.128721,0.0271313,0.0168913,0.000619836,0,0,0.000231522,0,0.366514,0.163127,0.00567666,0.0222168,0.00891855,0.00475899,0.117953,0.23875,0.0457769,0.443225,0.00199538,0.0207801,
0,0,0.456791,0.604314,0.00425584,0.00430776,0.597242,0,0.086166,0.169181,0,0.460465,0,0,0.937511,0.949518,0,0,0,0.069321,0.000401343,0.192508,0,0.397582,0.13829,0.142537,0.0182945,0.032668,0.00614551,0.0726814,0.212714,0.0853388,0.0287769,0.000231944,6.16286e-05,0,0,0,0.407786,0.206528,0.000272061,0.0833792,0.0373111,0.00177833,0.0680039,0.295292,0.145237,0.453132,0.00775911,0.0589993,
0,0,0.527825,0.716499,0.00512283,0.0051853,0.596998,0,0.0756071,0.16758,0,0.460211,9.84322e-05,9.96148e-05,0.954808,0.921755,0,0,0,0.0966794,0,0.190102,0,0.417413,0.207994,0.220807,0.0418161,0.0638967,0.0268273,0.0550861,0.307267,0.169644,0.0303421,1.21543e-05,0.00117619,0,0,0,0.454805,0.263444,0,0.129796,0.0606422,9.31671e-05,0.0147488,0.337815,0.320817,0.467622,0.0106299,0.0926768,
0.000386387,0,0.570826,0.844489,0.0051682,0.00523116,0.59513,0,0.0508716,0.184473,0,0.458278,0.0020791,0.00210412,0.929589,0.848782,0,0,0,0.116183,0,0.189537,0,0.441862,0.233448,0.275141,0.0738179,0.0921863,0.0470494,0.039413,0.388161,0.225444,0.0195923,0,0.00314506,0,0,0,0.482496,0.309502,0,0.159805,0.0671163,0,0.000701969,0.366819,0.475013,0.489382,0.00564071,0.102944,
0.0079229,0,0.589279,0.963798,0.00159384,0.00161322,0.59353,0,0.0171437,0.21958,0,0.456591,0.00906332,0.0091733,0.896273,0.820782,0,0,0,0.127678,0,0.189284,0,0.464107,0.236061,0.309847,0.108847,0.114134,0.0511832,0.0290106,0.431706,0.262616,0.0048763,0,0.00117619,0,0,0,0.490194,0.335588,0,0.177266,0.0616698,0,0,0.387633,0.624873,0.523418,0.0011281,0.0912021,
0.0309749,0,0.58931,0.995964,8.07615e-05,8.17427e-05,0.597075,0,0.00244023,0.258633,0,0.460175,0.0161368,0.0163342,0.87012,0.799113,0,0,0,0.132977,0,0.184617,0,0.480177,0.225284,0.329623,0.134866,0.131298,0.0498732,0.0226603,0.454324,0.285677,0.000235965,0,6.16286e-05,0,0,0,0.481778,0.343865,0,0.177662,0.0338844,0,0,0.407399,0.720855,0.546458,5.10461e-05,0.0594038,
0.0458186,0,0.580219,1.00104,0,0,0.598667,0,9.74144e-05,0.286252,0,0.46179,0.017924,0.0181435,0.849021,0.790178,0,0,0,0.137139,0,0.179704,0,0.491673,0.213862,0.341205,0.159407,0.148195,0.0519148,0.0146476,0.467741,0.293594,0,0,3.44709e-06,0,0,0,0.474359,0.34655,0,0.173784,0.0118957,0,0,0.422673,0.775725,0.582602,0,0.0328576,
0.0502168,0,0.569109,1.00129,0,0,0.598706,0,0,0.292338,0,0.461827,0.0173179,0.0175299,0.843509,0.771767,0,0,0,0.136505,0,0.175573,0,0.502436,0.196953,0.33794,0.182794,0.163635,0.0538204,0.00505229,0.474124,0.291516,0,0,9.80832e-05,0,0,0,0.468763,0.344916,0,0.168138,0.00411514,0,0,0.432736,0.805138,0.731237,0,0.0209891,
0.0532685,0,0.558399,1.00116,0,0,0.598894,0,0,0.283184,0,0.462018,0.0165645,0.0167674,0.844153,0.690037,0,0,0,0.134105,0,0.177079,0,0.511283,0.172894,0.328471,0.204309,0.176194,0.0534629,0.00158589,0.475511,0.284264,0,0,0.000792241,0,0,0,0.463763,0.34002,0,0.168792,0.00813114,0,0,0.441571,0.821972,0.796145,0,0.0179106,
