EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawOpen,LipsTogether,JawLeft,JawRight,JawFwd,LipsUpperUp_L,LipsUpperUp_R,LipsLowerDown_L,LipsLowerDown_R,LipsUpperClose,LipsLowerClose,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,MouthFrown_L,MouthFrown_R,MouthPress_L,MouthPress_R,LipsPucker,LipsFunnel,MouthLeft,MouthRight,ChinLowerRaise,ChinUpperRaise,Sneer_L,Sneer_R,Puff,CheekSquint_L,
0.143379,0,1.00009,1.00889,0,0,1,0,0,1.00365,0,1,0.282694,0.283397,0,0,0.00181616,0.244615,0.478164,0.0856626,0.0693487,0,0.147627,0,0,2.66578e-05,0,0.0270539,0,0,0.224651,0.597824,0,0,1.69478e-05,0.0271284,0,0,0.0596211,0.0795067,0,0.0832405,0,0,0.00658925,0.000695589,0.348838,0,0,0.190329,
0.158632,0,0.999965,1.00884,0,0,1,0,0,1.00354,0,1,0.2922,0.292921,0,0,9.30031e-05,0.241619,0.478496,0.0842424,0.0706225,0,0.133698,0,0,0,0,0.0233802,0,0,0.223415,0.602339,0,0,0.000323421,0.0121574,0,0,0.056538,0.0547864,0,0.0861086,0,0,0.0048878,0.00027923,0.354338,0,0,0.212208,
0.161056,0,0.999977,1.00904,0,0,1,0,0,1.00343,0,1,0.30204,0.302779,0,0,6.91279e-06,0.267741,0.480687,0.0822889,0.0676553,0,0.125626,6.23463e-05,0,0,0,0.0220958,0,0,0.232636,0.602314,0,0,0.000864314,0.0029409,0,0,0.0552,0.0408441,0,0.0809725,0,0,0.0025803,0.000375093,0.35953,0,3.28499e-05,0.218427,
0.145618,0,1.00025,1.00932,0,0,1,0,0,1.00341,0,1,0.306994,0.307739,0,0,1.8473e-05,0.284091,0.482318,0.0927057,0.0748951,0,0.1289,0.00136424,2.55574e-05,0.000150097,0,0.0180795,0,0,0.249356,0.616762,0,0,0.000323421,0.000969151,0,0,0.0513345,0.0396771,0,0.0636126,0,0,0.0139376,0.00121855,0.357668,0,0.000632304,0.218071,
0.120284,0,1.00064,1.00895,0,0,1,0,0,1.00308,0,1,0.302118,0.302839,0,0,6.91279e-06,0.299594,0.47728,0.132417,0.121908,0,0.134362,0.00661991,0.000487725,0.00293627,0,0.00530688,0,0,0.274425,0.637719,0,0,1.69478e-05,0.0044766,0,0,0.0478414,0.0421024,0,0.0502376,0,0,0.054722,0.00541877,0.352279,0,0.0017787,0.217698,
0.106942,0,1.00068,1.00903,0,0,1,0,0,1.00286,0,1,0.308084,0.30881,0,0,3.62245e-07,0.307486,0.470641,0.138943,0.113843,0,0.146715,0.0121532,0.00130348,0.0090237,0,0.00297931,0,0,0.28885,0.682766,0,0,0,0.0188391,0,0,0.0479504,0.0565854,0,0.0406592,0,0,0.0761293,0.0175403,0.336876,0.00015841,0.000902643,0.216011,
0.102175,0,1.0007,1.00947,0,0,0.999975,0,0,1.00279,0,0.999843,0.319991,0.320738,0,0,0,0.308857,0.468598,0.133996,0.0986764,0,0.160194,0.0102868,0.000487725,0.00645284,0,0.0137997,0,0,0.28987,0.726174,0,0,0,0.0344914,0,0,0.0430441,0.0666584,0,0.027571,0,0,0.0729957,0.0169519,0.325084,0.00312066,0.000170023,0.21081,
0.09933,0,1.00076,1.00939,0,0,0.999332,0,0,1.00273,0,0.996673,0.332895,0.333665,0,0,0,0.312132,0.463051,0.131732,0.0970161,0,0.164071,0.00700373,2.55574e-05,0.00148925,0,0.0315129,0,0,0.292985,0.746324,0,0,0,0.0391889,0,0,0.0337482,0.0588202,0,0.0225622,0,0,0.0574957,0.00474407,0.317017,0.0101016,0.000661527,0.199976,
0.0970864,0,1.00082,1.00928,0,0,0.994687,0,0,1.00252,0,0.985214,0.345931,0.346721,0,0,0,0.319379,0.456782,0.121912,0.0932835,0,0.161758,0.00299428,0,7.01622e-05,0,0.0448596,0,0,0.289072,0.751469,0,0,0,0.0360249,0,0,0.0256986,0.0439137,0,0.0287415,0,0,0.0381181,0.000436271,0.304879,0.0110447,0.00192202,0.191691,
0.0928133,0,1.00098,1.00942,0,0,0.982173,0,0,1.00246,0,0.970092,0.360212,0.361023,0,0,6.62799e-05,0.321909,0.458829,0.110166,0.0881435,0,0.155319,0.000550744,0,0,0,0.0496465,0,0,0.282817,0.739251,0,0,0,0.023984,0,6.23937e-05,0.0176151,0.0278783,0,0.03629,0,0,0.0202397,0.0038715,0.311189,0.0107646,0.00242338,0.179994,
0.0910901,0,1.00116,1.00944,0,0,0.966645,0,0,1.00249,0,0.954339,0.374944,0.375777,0,0,0.00126498,0.324388,0.465289,0.100089,0.0846917,0,0.148631,5.74841e-05,0,0,3.02727e-05,0.0471258,0,0,0.254612,0.689914,0,0,0.000210617,0.00615331,0.000253424,0.00142016,0.00936846,0.0130972,0,0.0549142,0,0,0.00901682,0.0177081,0.316175,0.00445075,0.0129149,0.170546,
